[2026-06-04 23:08:21] Order #1 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 0.00 SEK
[2026-06-04 23:08:21] Order #45 | State: ACCEPTED | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3555.00 SEK
[2026-06-04 23:08:21] Order #45 | State: ACCEPTED | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3555.00 SEK
[2026-06-04 23:08:21] Order #45 | State: ACCEPTED | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3555.00 SEK
[2026-06-04 23:08:21] Order #45 | State: ACCEPTED | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3555.00 SEK
[2026-06-04 23:08:21] Order #45 | State: ACCEPTED | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3555.00 SEK
[2026-06-04 23:08:21] Order #45 | State: ACCEPTED | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3555.00 SEK
[2026-06-04 23:08:21] Order #45 | State: ACCEPTED | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3555.00 SEK
[2026-06-04 23:08:21] Order #45 | State: ACCEPTED | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3555.00 SEK
[2026-06-04 23:08:21] Order #46 | State: CREATED | Customer: Andreas Wissel | Description: Service #1 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #46 | State: CREATED | Customer: Andreas Wissel | Description: Service #1 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #46 | State: CREATED | Customer: Andreas Wissel | Description: Service #1 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #46 | State: CREATED | Customer: Andreas Wissel | Description: Service #1 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #46 | State: CREATED | Customer: Andreas Wissel | Description: Service #1 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #46 | State: CREATED | Customer: Andreas Wissel | Description: Service #1 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #46 | State: CREATED | Customer: Andreas Wissel | Description: Service #1 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #46 | State: CREATED | Customer: Andreas Wissel | Description: Service #1 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #46 | State: CREATED | Customer: Andreas Wissel | Description: Service #1 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #46 | State: CREATED | Customer: Andreas Wissel | Description: Service #1 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #46 | State: CREATED | Customer: Andreas Wissel | Description: Service #1 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #46 | State: CREATED | Customer: Andreas Wissel | Description: Service #1 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #47 | State: CREATED | Customer: Andreas Wissel | Description: Service #2 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #47 | State: CREATED | Customer: Andreas Wissel | Description: Service #2 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #47 | State: CREATED | Customer: Andreas Wissel | Description: Service #2 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #47 | State: CREATED | Customer: Andreas Wissel | Description: Service #2 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #47 | State: CREATED | Customer: Andreas Wissel | Description: Service #2 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #47 | State: CREATED | Customer: Andreas Wissel | Description: Service #2 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #47 | State: CREATED | Customer: Andreas Wissel | Description: Service #2 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #47 | State: CREATED | Customer: Andreas Wissel | Description: Service #2 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #47 | State: CREATED | Customer: Andreas Wissel | Description: Service #2 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #47 | State: CREATED | Customer: Andreas Wissel | Description: Service #2 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #47 | State: CREATED | Customer: Andreas Wissel | Description: Service #2 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #47 | State: CREATED | Customer: Andreas Wissel | Description: Service #2 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #48 | State: CREATED | Customer: Andreas Wissel | Description: Service #3 | Total: 900.00 SEK
[2026-06-04 23:08:21] Order #48 | State: CREATED | Customer: Andreas Wissel | Description: Service #3 | Total: 900.00 SEK
[2026-06-04 23:08:21] Order #48 | State: CREATED | Customer: Andreas Wissel | Description: Service #3 | Total: 900.00 SEK
[2026-06-04 23:08:21] Order #48 | State: CREATED | Customer: Andreas Wissel | Description: Service #3 | Total: 900.00 SEK
[2026-06-04 23:08:21] Order #48 | State: CREATED | Customer: Andreas Wissel | Description: Service #3 | Total: 900.00 SEK
[2026-06-04 23:08:21] Order #48 | State: CREATED | Customer: Andreas Wissel | Description: Service #3 | Total: 900.00 SEK
[2026-06-04 23:08:21] Order #48 | State: CREATED | Customer: Andreas Wissel | Description: Service #3 | Total: 900.00 SEK
[2026-06-04 23:08:21] Order #48 | State: CREATED | Customer: Andreas Wissel | Description: Service #3 | Total: 900.00 SEK
[2026-06-04 23:08:21] Order #48 | State: CREATED | Customer: Andreas Wissel | Description: Service #3 | Total: 900.00 SEK
[2026-06-04 23:08:21] Order #48 | State: CREATED | Customer: Andreas Wissel | Description: Service #3 | Total: 900.00 SEK
[2026-06-04 23:08:21] Order #48 | State: CREATED | Customer: Andreas Wissel | Description: Service #3 | Total: 900.00 SEK
[2026-06-04 23:08:21] Order #48 | State: CREATED | Customer: Andreas Wissel | Description: Service #3 | Total: 900.00 SEK
[2026-06-04 23:08:25] Order #1 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 0.00 SEK
[2026-06-04 23:08:25] Order #1 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 0.00 SEK
[2026-06-04 23:08:25] Order #1 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 3500.00 SEK
[2026-06-04 23:08:25] Order #1 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 3950.00 SEK
[2026-06-04 23:08:25] Order #1 | State: READY_FOR_APPROVAL | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3950.00 SEK
[2026-06-04 23:08:25] Order #1 | State: ACCEPTED | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3950.00 SEK
[2026-06-04 23:08:25] Order #2 | State: CREATED | Customer: Andreas Wissel | Description: Service #1 | Total: 1000.00 SEK
[2026-06-04 23:08:25] Order #3 | State: CREATED | Customer: Andreas Wissel | Description: Service #2 | Total: 1000.00 SEK
[2026-06-04 23:08:25] Order #4 | State: CREATED | Customer: Andreas Wissel | Description: Service #3 | Total: 900.00 SEK
[2026-06-04 23:08:25] Order #5 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 0.00 SEK
[2026-06-04 23:08:25] Order #5 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 0.00 SEK
[2026-06-04 23:08:25] Order #5 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 0.00 SEK
[2026-06-04 23:08:25] Order #5 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 0.00 SEK
[2026-06-04 23:08:25] Order #5 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 3500.00 SEK
[2026-06-04 23:08:25] Order #5 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 3500.00 SEK
[2026-06-04 23:08:25] Order #5 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 3950.00 SEK
[2026-06-04 23:08:25] Order #5 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 3950.00 SEK
[2026-06-04 23:08:25] Order #5 | State: READY_FOR_APPROVAL | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3950.00 SEK
[2026-06-04 23:08:25] Order #5 | State: READY_FOR_APPROVAL | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3950.00 SEK
[2026-06-04 23:08:25] Order #5 | State: ACCEPTED | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3950.00 SEK
[2026-06-04 23:08:25] Order #5 | State: ACCEPTED | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3950.00 SEK
[2026-06-04 23:08:25] Order #6 | State: CREATED | Customer: Andreas Wissel | Description: Service #1 | Total: 1000.00 SEK
[2026-06-04 23:08:25] Order #6 | State: CREATED | Customer: Andreas Wissel | Description: Service #1 | Total: 1000.00 SEK
[2026-06-04 23:08:25] Order #7 | State: CREATED | Customer: Andreas Wissel | Description: Service #2 | Total: 1000.00 SEK
[2026-06-04 23:08:25] Order #7 | State: CREATED | Customer: Andreas Wissel | Description: Service #2 | Total: 1000.00 SEK
[2026-06-04 23:08:25] Order #8 | State: CREATED | Customer: Andreas Wissel | Description: Service #3 | Total: 900.00 SEK
[2026-06-04 23:08:25] Order #8 | State: CREATED | Customer: Andreas Wissel | Description: Service #3 | Total: 900.00 SEK
[2026-06-04 23:08:25] Order #9 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 0.00 SEK
[2026-06-04 23:08:25] Order #9 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 0.00 SEK
[2026-06-04 23:08:25] Order #9 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 0.00 SEK
[2026-06-04 23:08:25] Order #9 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 0.00 SEK
[2026-06-04 23:08:25] Order #9 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 0.00 SEK
[2026-06-04 23:08:25] Order #9 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 0.00 SEK
[2026-06-04 23:08:25] Order #9 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 3150.00 SEK
[2026-06-04 23:08:25] Order #9 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 3150.00 SEK
[2026-06-04 23:08:25] Order #9 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 3150.00 SEK
[2026-06-04 23:08:25] Order #9 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 3555.00 SEK
[2026-06-04 23:08:25] Order #9 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 3555.00 SEK
[2026-06-04 23:08:25] Order #9 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 3555.00 SEK
[2026-06-04 23:08:25] Order #9 | State: READY_FOR_APPROVAL | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3555.00 SEK
[2026-06-04 23:08:25] Order #9 | State: READY_FOR_APPROVAL | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3555.00 SEK
[2026-06-04 23:08:25] Order #9 | State: READY_FOR_APPROVAL | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3555.00 SEK
[2026-06-04 23:08:25] Order #9 | State: ACCEPTED | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3555.00 SEK
[2026-06-04 23:08:25] Order #9 | State: ACCEPTED | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3555.00 SEK
[2026-06-04 23:08:25] Order #9 | State: ACCEPTED | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3555.00 SEK
[2026-06-04 23:08:25] Order #10 | State: CREATED | Customer: Andreas Wissel | Description: Service #1 | Total: 1000.00 SEK
[2026-06-04 23:08:25] Order #10 | State: CREATED | Customer: Andreas Wissel | Description: Service #1 | Total: 1000.00 SEK
[2026-06-04 23:08:25] Order #10 | State: CREATED | Customer: Andreas Wissel | Description: Service #1 | Total: 1000.00 SEK
[2026-06-04 23:08:25] Order #11 | State: CREATED | Customer: Andreas Wissel | Description: Service #2 | Total: 1000.00 SEK
[2026-06-04 23:08:25] Order #11 | State: CREATED | Customer: Andreas Wissel | Description: Service #2 | Total: 1000.00 SEK
[2026-06-04 23:08:25] Order #11 | State: CREATED | Customer: Andreas Wissel | Description: Service #2 | Total: 1000.00 SEK
[2026-06-04 23:08:25] Order #12 | State: CREATED | Customer: Andreas Wissel | Description: Service #3 | Total: 900.00 SEK
[2026-06-04 23:08:25] Order #12 | State: CREATED | Customer: Andreas Wissel | Description: Service #3 | Total: 900.00 SEK
[2026-06-04 23:08:25] Order #12 | State: CREATED | Customer: Andreas Wissel | Description: Service #3 | Total: 900.00 SEK
[2026-06-04 23:08:25] Order #13 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 0.00 SEK
[2026-06-04 23:08:25] Order #13 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 0.00 SEK
[2026-06-04 23:08:25] Order #13 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 0.00 SEK
[2026-06-04 23:08:25] Order #13 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 0.00 SEK
[2026-06-04 23:08:25] Order #13 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 0.00 SEK
[2026-06-04 23:08:25] Order #13 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 0.00 SEK
[2026-06-04 23:08:25] Order #13 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 0.00 SEK
[2026-06-04 23:08:25] Order #13 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 0.00 SEK
[2026-06-04 23:08:25] Order #13 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 3500.00 SEK
[2026-06-04 23:08:25] Order #13 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 3500.00 SEK
[2026-06-04 23:08:25] Order #13 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 3500.00 SEK
[2026-06-04 23:08:25] Order #13 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 3500.00 SEK
[2026-06-04 23:08:25] Order #13 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 3950.00 SEK
[2026-06-04 23:08:25] Order #13 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 3950.00 SEK
[2026-06-04 23:08:25] Order #13 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 3950.00 SEK
[2026-06-04 23:08:25] Order #13 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 3950.00 SEK
[2026-06-04 23:08:25] Order #13 | State: READY_FOR_APPROVAL | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3950.00 SEK
[2026-06-04 23:08:25] Order #13 | State: READY_FOR_APPROVAL | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3950.00 SEK
[2026-06-04 23:08:25] Order #13 | State: READY_FOR_APPROVAL | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3950.00 SEK
[2026-06-04 23:08:25] Order #13 | State: READY_FOR_APPROVAL | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3950.00 SEK
[2026-06-04 23:08:25] Order #13 | State: ACCEPTED | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3950.00 SEK
[2026-06-04 23:08:25] Order #13 | State: ACCEPTED | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3950.00 SEK
[2026-06-04 23:08:25] Order #13 | State: ACCEPTED | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3950.00 SEK
